Mean,,Variance
0.8894517478,,0
0.5839380168,,4.64E+11
0.9999962763,,0
0.4693889181,,3.97E+12
0.9904405632,,0
0.9999991493,,8.96E+12
0.9999986071,,57575810514
0.9892184955,,1.58E+11
0.999997567,,0
0.0006645516809,,7.41E+12
0.806558033,,1.65E+11
0.5340815774,,5.43E+12
0.8706366367,,1.47E+12
0.7537922928,,2.49E+11
0.06072909365,,0
0.5618766726,,0
0.0005335015629,,7.26E+11
0.9999999557,,2.76E+12
0.005479711819,,2.16E+12
0.9997446883,,2.35E+12
0.1744872794,,9.73E+11
0.4070658966,,7.58E+11
0.8943270888,,1.32E+11
0.9999995078,,5.55E+11
0.8999473001,,806304420.3
0.8999970752,,23778833807
0.0005330680255,,4.66E+13
0.0000004820612932,,2.15E+12
0.05617193647,,0
0.6511902613,,0
0.9534617347,,2.99E+12
0.858122351,,0
0.8217713039,,1.48E+12
0.9685147242,,2.24E+12
0,,7.40E+11
0.9856904412,,0
0.9472239164,,3.62E+11
0.9629797791,,1.40E+12
0.5781078675,,3.20E+12
0.4353683054,,2.69E+11
0.9931931997,,1.22E+11
0.3794163258,,2.28E+12
0.650267693,,53256950875
0.0000001325187191,,1.27E+11
0.9964655002,,3.13E+12
0.4006832733,,1.24E+12
0.833631283,,73492222149
0.9827801228,,1.47E+11
0.6437489245,,1.89E+11
0.9333176204,,8.39E+11
0.1829209714,,8.04E+11
0.6511902613,,1.39E+11
0.9609439755,,0
0.09010583747,,0
0.982136774,,3.91E+12
0.08187604568,,8.28E+12
0.9933266059,,75143789938
0.9983418557,,0
0.9473707624,,8.31E+12
0.07311656587,,0
0.0001061406035,,5.71E+12
0.7780100959,,1.08E+13
0.9930845654,,5.59E+12
0.4355367253,,1.48E+12
0.004443737655,,0
0.9942960251,,0
0.1255706233,,3.12E+11
0.3508278728,,2.80E+12
0.8489091378,,2.31E+11
0.9055609292,,4.18E+12
0.8482385356,,94021476639
0.9434506551,,1.29E+11
0.9689760563,,39741325642
0.9908558219,,3.17E+11
0.9498585968,,2.71E+12
0.9934210783,,40778579519
0.9981591875,,2.94E+11
0.991598151,,1.16E+11
0.9828239877,,0
0.992710029,,1.91E+11
0.9030726101,,43239472661
0.9974317242,,27960638821
0.9950530263,,3.37E+11
0.979576783,,1.68E+11
0.9949663135,,6.22E+11
0.9861014479,,7.72E+11
0.01025596303,,37531675453
0.6570027489,,1.46E+11
0.994014217,,1.53E+11
0.961739331,,2.25E+11
0.9857527575,,4.34E+11
0.9914246711,,15294498843
0.9984349645,,2.40E+11
0.9948256421,,1.17E+11
0.9730766087,,0
0.6156164847,,1.40E+12
0.4082331379,,0
0.4020298927,,1.70E+12
0.9212181138,,1.55E+12
0.00003540022375,,3.51E+11
0.3892211262,,2.72E+13
0.5395892077,,1.05E+12
0.998484479,,0
0.4634512497,,2.82E+12
0.6568478352,,6.87E+12
0.01589951633,,0
0.7253460429,,9.35E+11
0.4052240145,,81539438989
0.6105073431,,0
0.6762109959,,0
0.8876061173,,1.12E+11
0.9849223405,,5.23E+11
0.5518704916,,1.29E+13
0.4411189031,,0
0,,0
0.7409929711,,52263903769
0.6038220307,,2.59E+12
0.2360396042,,0
0.01648568177,,2.20E+12
0.8405896461,,1.49E+12
0.01317071432,,29050917580
0.5915880123,,0
0.1999725803,,6.98E+11
0.8503460557,,1.45E+13
0.7201042308,,1166085904
0.9999986811,,1.45E+12
0,,9.39E+12
0.1470544489,,3.26E+12
0.3483608757,,8.22E+11
0.999999542,,1.81E+12
0.001760394401,,1.35E+13
0.9983107918,,0
0.008558351217,,0
0.4082139977,,6.84E+11
0.7805585926,,4.58E+11
0.9956357262,,0
0.3309154389,,6.23E+12
0.9999994732,,24763607026
0.9483622375,,0
0.9853577626,,21484342680
0.9896973694,,0
0.9865849509,,43317853416
0.9882269575,,70695208427
0.9967950926,,1.68E+11
0.8654837166,,7188949545
0.9859543851,,64509041362
0.9969521025,,1.85E+11
0.990337505,,2.21E+11
0.2490918076,,29213585079
0.9975328811,,37769839663
0.9927532322,,15506041885
0.9911350798,,1.47E+11
0.9989589644,,1.01E+11
0.9931535197,,56140499192
0.9265469443,,45358401402
0.9715655691,,1.22E+11
0.9999997054,,85877326047
0.9403158053,,48193055673
0.9913127936,,66696892432
0.9701472281,,4.79E+12
0.9927309161,,1.53E+12
0.9878087994,,2.69E+11
0.9826019234,,52095406490
0.9914246711,,54852320886
0.9544590248,,8.89E+12
0.9999979963,,91334082804
0.05580675306,,3010225
0.8908854003,,9.73E+11
0.1821480067,,2.32E+12
0.9634941207,,3.41E+11
0.0465050727,,9.77E+11
0.8617923943,,2.09E+11
0.7537922928,,2.25E+11
0.9844149754,,5.42E+12
0.001760394401,,0
0.09338419276,,2.10E+11
0.0006332976969,,0
0.4340624479,,88180610832
0.9261353586,,69548347066
0.002498116139,,0
0,,1.22E+11
0.9999976585,,1.14E+11
0.1827458565,,0
0.0000000001016250464,,1.19E+13
0.2756749264,,0
0.9329587846,,0
0.858122351,,6.11E+11
0.9262308787,,0
0.2586423649,,2.55E+12
0.1490680356,,0
0.9758134014,,0
0.9709286256,,0
0.9999995302,,2.62E+11
0.4931943104,,2.49E+11
0.005814135678,,2.34E+12
0.9755638166,,0
0.5946941276,,0
0.9328853155,,2.06E+13
0.001736951144,,1.70E+12
0.9999995228,,1.24E+12
0.9999994887,,1.81E+12
0.9931909925,,0
0.8617923943,,89862652441
0.9918636203,,6.52E+11
0.04786001694,,5.64E+12
0.01848680002,,53217369242
0.1788430152,,0
0.974164694,,0
0.7329833972,,0
0.9903974341,,1.04E+13
0.9777269255,,9.77E+11
0.9004032142,,0
0.00000003568692349,,2.55E+13
0.01850044496,,61634150438
0.9923301658,,0
0.9945341858,,4.85E+12
0.3428948905,,31399128545
0.833631283,,64028900293
0.6533876827,,0
0.955485018,,1.47E+11
0.1935300394,,0
0.00002119709079,,0
0.9989870714,,7.10E+11
0.9886886669,,4.40E+12
0.9866165229,,2.52E+11
0.2434652809,,1.81E+11
0.5250902948,,8.74E+11
0.9407509433,,59010202941
0.9999989491,,21553601533
0.4880253056,,2.72E+12
0.9477683792,,0
0.2796570206,,1.09E+12
0.4548050603,,2.34E+12
0.5779469951,,45761171825
0.4968056076,,0
0.2639084403,,0
0.0000000001572179958,,3.58E+12
0.1273467926,,0
0.9999999513,,5.39E+11
0.6533876827,,10335808524
0.9987973747,,1.06E+12
0.6531100524,,2.04E+12
0.8874865642,,66893576529
0.5276091894,,1.40E+11
0.4202295658,,1.24E+12
0.9969135229,,2.27E+12
0.8528227242,,3.82E+12
0.003577289809,,1.56E+12
0.4405464263,,3.47E+12
0.334707785,,17682528570
0.5973605148,,1.51E+12
0.5976231582,,6.95E+11
0.2803551051,,3.03E+11
0.6541480573,,2.25E+12
0.8609421658,,4.76E+12
0.9667432829,,8136680413
0.7664760265,,3.86E+12
0.175295241,,4.39E+11
0.004443737655,,1.02E+11
0.9717405253,,2.34E+12
0.2882709506,,2.44E+12
0.3298523427,,1.63E+11
0.1256341976,,1.64E+12
0.6964936553,,4.42E+12
0.7608399744,,4.79E+12
0.4769210268,,0
0.9396201692,,0
0.9635380135,,6.22E+12
0.9988052126,,63130668063
0.9977317542,,1.01E+13
0.8710287188,,1.20E+13
0.9162445784,,2.88E+11
0.9778368891,,4.72E+11
0.9884368085,,3949041091
0.999999929,,1.02E+12
0.9926565131,,7.58E+11
0.8801233962,,1.35E+12
0.9579273775,,0
0.9921136975,,6.97E+11
0.0000007772827492,,56140499192
0.9247446286,,4.02E+11
0.9995712978,,1.06E+12
0.9970221168,,0
0.9540480579,,4.88E+12
0.973506108,,1.18E+11
0.9312613773,,6.76E+12
0.644839255,,2.74E+11
0.9842793376,,4.70E+11
0.9762065174,,6.22E+11
0.9828239877,,4.61E+13
0.000001551044752,,0
0.9792593306,,2.83E+11
0.9986659711,,71009584869
0.99458031,,1.03E+11
0.9923128759,,6.23E+11
0.847536176,,6.64E+11
0.3090345792,,1.72E+11
0.9999948521,,0
0.990337505,,9.47E+11
0.9739927831,,15999925046
0.9579078386,,3.08E+11
0.9713686488,,0
0.9861177107,,2.12E+12
0.9826894633,,14385439591
0.9934865446,,2.06E+11
0.9247446286,,0
0.9892174236,,6.08E+11
0.3800576149,,3.07E+11
0.9380955263,,2.15E+13
0.9933078689,,0
0.8395585735,,6.42E+11
0.9791569611,,48193055673
0.70715586,,3.22E+12
0.9883069119,,1.06E+12
0.9819893566,,3.43E+12
0.9596520295,,1.52E+12
0.9652177343,,6.05E+11
0.9934630285,,3.28E+12
0.979576783,,2.27E+12
0.7790012061,,1.67E+11
0.2526822041,,5.35E+11
0.9999989634,,2.25E+11
0.9821449375,,7.27E+11
0.9543624955,,1.58E+11
0.9018388001,,5.72E+11
0.9872824057,,5.00E+11
0.7890805889,,0
0.6409508711,,1.56E+11
0.9475947993,,1.47E+11
0.9911350798,,3.94E+11
0.001980828621,,7.34E+11
0.9823694195,,4.77E+12
0.4020298927,,2.99E+12
0.8921436125,,2.11E+12
0.963619853,,1.39E+11
0.6968961758,,0
0,,4.64E+12
0.0006981195835,,3.60E+12
0.9896820167,,6.69E+11
0.5862806538,,3.44E+12
0.1879167202,,55357065814
0.3631926046,,3.40E+12
0.3858139197,,0
0.7141280632,,4.42E+12
0.2950669568,,1.67E+11
0.9584123489,,3.68E+11
0.5157876664,,1.87E+11
0.995523654,,7.95E+11
0.9939616749,,1.24E+12
0.806558033,,59010202941
0.6521109807,,1.79E+11
0.9986798924,,7.22E+12
0.8186373234,,5.78E+12
0.6052834074,,2.97E+12
0.355131521,,1.07E+13
0.4329321143,,4.50E+12
0.02499108832,,8.95E+11
0.4341646495,,2.61E+12
0.8565860864,,0
0.9229504834,,1.55E+12
0.9461730981,,1.45E+13
0.6508306398,,1.47E+11
0.9629797791,,0
0.0001673538301,,2.83E+12
0.9866165229,,7.72E+12
0.0000003972472609,,1.47E+12
0.9742336539,,7.61E+11
0.0001922778443,,1.12E+11
0.2305984294,,5.47E+11
0.00000058632385,,42179917506
0.6275400161,,6.19E+12
0.8371664355,,1.22E+11
0.9051354292,,0
0.873188205,,2.73E+12
0.4052240145,,4.48E+11
0.2481418986,,1.34E+11
0.7662005592,,2.32E+11
0.9024228951,,0
0.7141280632,,2.62E+12
0.9701814188,,6.69E+11
0.6596793576,,0
0.9999989895,,0
0.9827926019,,7.17E+11
0.6547252802,,3.06E+11
0.840925356,,0
0.992883106,,1.63E+11
0.0000000001745453911,,5.00E+12
0.445293863,,7.52E+11
0.9972109311,,73457738577
0.9977786894,,4.34E+11
0.997274792,,53328578518
0.9961047387,,2.48E+11
0.3327936291,,0
0.8395585735,,0
0.9999984235,,1.09E+12
0.5149571839,,7.51E+11
0.9777775215,,8.80E+11
0.6423049259,,0
0.8011657117,,0
0.6154885842,,59997660223
0.8999781207,,2.29E+12
0.6631548418,,2.23E+11
0.4462926015,,1.73E+12
0.9500637118,,3.79E+12
0.8547768855,,2.89E+12
0.7653665852,,1.15E+12
0.9804661773,,0
0.02183160307,,2.50E+11
0.9999997378,,1.05E+12
0.9792478033,,89535431416
0.9999998476,,2.09E+12
0.9527904829,,4.11E+12
0.9969395165,,42743441681
0.9999993607,,2.53E+11
0.4006832733,,2.56E+11
0.1405142402,,41372985720
0.1273467926,,1.93E+11
0.7897978632,,2.69E+11
0,,1.38E+12
0.9957712985,,39987006730
0.99557384,,0
0.3624137173,,0
0.7310317558,,1.18E+12
0.997248056,,81590289696
0.7569162512,,3.13E+12
0.9799567875,,55766320420
0.4213286665,,3.54E+11
0.8343592606,,1.86E+12
0.9238667439,,0
0.08396233817,,5.34E+11
0.9903678457,,0
0.7253460429,,6.42E+12
0.9998564807,,1.04E+12
0.3858139197,,6.92E+11
0.6001949592,,4.42E+12
0.9962247256,,0
0.115709181,,5.00E+12
0.1911902983,,0
0.9996794568,,3.69E+12
0.0183594627,,2576025
0.8170007403,,86650754619
0.8981724262,,2.91E+12
0.620034653,,5.70E+12
0.900556333,,6368108802
0.3327936291,,7.82E+11
0.0002475439202,,4.61E+11
0.999996692,,1003305625
0.948268944,,0
0.9113572251,,6.55E+12
0.1089875288,,3.44E+12
0.5300118961,,6.33E+12
0.9944663121,,1.39E+12
0.005479711819,,30462149464
0.2948341948,,94856173041
0.9999208817,,2.53E+13
0.9992863073,,2.00E+11
0.9989110988,,9.35E+11
0.5399368858,,3.12E+12
0.005482863331,,6.04E+12
0.9741950648,,519366200
0.6170963739,,17574103.69
0.8900258704,,1.31E+12
0.6548124579,,8.73E+11
0.8840152666,,2.91E+12
0.9999271099,,0
0.9938438948,,2.44E+12
0.0000000001572179958,,1.69E+12
0.9952652204,,6.92E+11
0,,2.15E+12
0.999995767,,0
0.5105600569,,89426117764
0.1277535868,,8.91E+11
0.3205036427,,0
0.9999981547,,0
0.8275767304,,2.86E+11
0.882938826,,0
0.001457493528,,486203386.2
0.6054628112,,6.62E+11
0.7708819576,,1.90E+12
0.844285391,,2.35E+11
0.8799085796,,2.57E+12
0,,2.89E+12
0.820839368,,1.82E+12
0,,7.60E+12
0.8952619056,,9.66E+11
0.9012235968,,7.30E+11
0.9994674099,,0
0.6254640298,,2.24E+12
0.7253511531,,4.47E+11
0.3090345792,,1.67E+12
0.7911409451,,1.23E+13
0.824210364,,54852320886
0.3475376625,,2.06E+12
0.7890805889,,6.07E+11
0.3624137173,,6.76E+12
0.9536875435,,5.01E+12
0.6845194197,,3.28E+12
0.5065200918,,3.45E+12
0.9557758158,,2.36E+12
0.3944516892,,1.46E+12
0.3910448432,,0
0.9475729694,,5.03E+12
0.1698259491,,0
0.1614642816,,4.57E+11
0.01025596303,,3.82E+12
0.5859410074,,0
0.933142896,,0
0.3508013397,,1.42E+12
0.9999279989,,1.57E+12
0.6339899037,,3.22E+12
0.01819624192,,7.77E+11
0.914749551,,2.92E+12
0.2333232033,,0
0.1255706233,,4.39E+12
0.5718160799,,1.58E+12
0.861670596,,9.38E+11
0.1414038405,,2.08E+12
0.8564408918,,457272832.7
0.6956798835,,7.60E+12
0.5349864672,,1.44E+12
0.1786959566,,0
0.9265469443,,3.48E+12
0.8166089011,,0
0.01638917412,,1.09E+12
0.97470414,,3.01E+12
0.9370454501,,3.85E+12
0.9212181138,,0
0.846350623,,2.51E+12
0.6968961758,,1.58E+12
0.1272943765,,6.01E+12
0.1546175377,,5.78E+12
0.1916307362,,2.73E+12
0.8289585786,,37468764192
0.6940970176,,3.84E+12
0.06175227506,,1.54E+12
0.9060459711,,1.86E+12
0.9968776056,,1.70E+12
0.1864840253,,1.06E+12
0.8283805429,,1.97E+12
0.9962247256,,5719131747
0.6596793576,,1.78E+11
0.4450762215,,5.07E+12
0.9242528522,,2.40E+11
0.9848256092,,2.86E+11
0.6773589034,,2.36E+12
0.6371717966,,7.41E+12
0.7743807895,,6711087099
0.994657511,,1.39E+12
0.8706366367,,2.11E+12
0.8448074872,,1.80E+12
0.1495760003,,1.97E+12
0.9993178052,,6.22E+12
0.002277106352,,2.44E+12
0.9983652568,,8.45E+12
0.8774326629,,2.34E+12
0.04812273987,,1.77E+11
0.1614705036,,2.69E+11
0.5531520781,,71192379929
0.4453709447,,1.80E+12
0.919204365,,80037310766
0.3157955397,,1.55E+11
0.1876507041,,6.87E+12
0.75578183,,2.08E+13
0.9946514907,,4.58E+11
0.1165884259,,1.37E+12
0.09905099645,,1.16E+12
0.5781078675,,5.93E+12
0.9930130008,,1.67E+13
0.5250902948,,6.66E+11
0.997498621,,7.31E+12
0.01514300082,,2.24E+12
0.6556382476,,1.36E+13
0.7681263236,,4.83E+12
0.0006332976969,,2.66E+11
0.4826806958,,1.08E+13
0.8981453117,,0
0.01131360311,,5.67E+11
0.00002175851011,,1.88E+12
0.9744128397,,4.18E+12
0.9568790124,,0
0.77265166,,2.72E+12
0.5318297732,,16062267169
0.005603594298,,4.69E+12
0.9985291842,,1.60E+12
0.8251766136,,0
0.8555878392,,4.73E+11
0.8631538881,,2.69E+12
0.981611349,,0
0.9779546665,,62858485227
0.004641531654,,6.41E+11
0.9792593306,,78302517481
0.9801406182,,1.62E+11
0.8029367523,,0
0.7790012061,,1.01E+11
0.8446412726,,4.02E+11
0.9920832718,,3.22E+12
0.3004444262,,7.14E+11
0.9089142278,,1.69E+12
0.9867779949,,8.80E+11
0.7929590861,,2.06E+12
0.9602365066,,1.01E+12
0.9287765721,,1.53E+12
0.9498585968,,7.72E+11
0.00464500844,,5.13E+11
0.02303763549,,2.32E+11
0.9827988139,,4.16E+11
0.9227643711,,1.22E+11
0.2333232033,,1.10E+12
0.9568947799,,1.95E+12
0.9882269575,,1518855756
0.9551179979,,0
0.5518704916,,1.10E+12
0.9483351923,,42694263442
0.9999984811,,1.37E+12
0.7863089713,,1.14E+11
0.994657511,,3.26E+12
0,,89308334025
0.9734728203,,0
0.9233315486,,6.11E+11
0.1024438779,,1.14E+12
0.7845323152,,1.64E+11
0.9203586694,,5.87E+12
0.5658918274,,82303359703
0.8906784392,,0
0.9944663121,,1.21E+12
0.6631548418,,2.00E+11
0.9743277143,,8.26E+11
0.9999986374,,16465182891
0.8920593097,,8.07E+11
0.8379646187,,8.76E+11
0.694054207,,6.62E+11
0.8646952961,,77790937171
0.8943270888,,6.95E+11
0.9841902876,,0
0.8722769142,,2.44E+12
0.9986363159,,0
0.9981979381,,1.09E+12
0.6510019579,,0
0.4038596122,,49722534604
0.900654324,,3.65E+11
0.8803284997,,94526880291
0.3274273714,,3.04E+11
0.9369693961,,6.98E+11
0.9873983352,,3.83E+11
0.8422017785,,2.44E+12
0.1829209714,,2.35E+12
0.9960224679,,6.71E+11
0.8528227242,,8.24E+11
0.9947633208,,3.37E+12
0.01144967817,,1.32E+11
0.3935670311,,2.95E+12
0.7425940839,,5.62E+12
0.9329587846,,6.85E+11
0.06553187429,,3.36E+12
0.9098570865,,9.25E+11
0.4915653317,,8.31E+12
0.0352482383,,2.44E+11
0.658567007,,1.55E+11
0.9938756791,,0
0.8592591528,,43003561129
0.9941975707,,0
0.8797153606,,87116474025
0.7472099429,,2.93E+12
0.921607563,,1.96E+11
0.8205921812,,1.69E+12
0.4341646495,,225
0.8232843713,,1.01E+12
0.919204365,,0
0.6343062102,,2.83E+12
0.9940991794,,0
0.9999993989,,4.71E+12
0.08241065308,,4.47E+12
0.9999979963,,2.56E+11
0.4403541263,,0
0.4989696152,,0
0.996641034,,61394825335
0.3737452186,,1.62E+12
0.8408293569,,7983725542
0.9822777197,,9.20E+11
0.9832927721,,1.28E+12
0.9907143796,,1.31E+12
0.8900258704,,0
0.2735094755,,25983959269
0.9792478033,,1.41E+11
0.9999982307,,57806337021
0.9989338115,,20916496505
0.9664417184,,2.48E+12
0.8428594935,,182.25
0.6069916854,,4.39E+11
0.9871954583,,2.62E+11
0.8803284997,,9.96E+11
0.0000004820612932,,5.92E+12
0.5807494685,,3.09E+11
0.9924556499,,3010225
0.9789229843,,3.36E+11
0.000005228432469,,3.70E+11
0.9483516427,,1.42E+12
0.9921769624,,4.18E+11
0,,6.71E+11
0.03753416443,,80094894819
0.04120508486,,0
0.602885098,,2.24E+11
0.9988505495,,2.49E+12
0.6131751671,,2.65E+12
0.07311656587,,1.24E+11
0.6492343699,,5.89E+11
0.8609421658,,1.75E+11
0.9698758204,,4.66E+13
0,,97790858789
0.9979061035,,1.58E+12
0.9989116161,,1.15E+12
0.1490680356,,34273096156
0.6339899037,,0
0.9760010923,,56406.25
0.458872269,,0
0.999520461,,0
0.2108289362,,71246672949
0.8034550268,,1.08E+13
0.9826805672,,3.82E+12
0.9960360004,,6.66E+11
0.9999994658,,6.66E+11
0.4328375646,,3.51E+11
0.9876692954,,0
0.9919060292,,1.73E+12
0.9915601315,,97782292220
0.9932318066,,0
0.4450762215,,97647631807
0.8760909891,,5442144627
0,,0
0.9910386128,,2.08E+12
0.6077283317,,6.57E+12
0.9995712978,,0
0.1739765422,,3.48E+12
0.004579454773,,89862652441
0.0002475439202,,1.68E+13
0.9933078689,,0
0.9978791154,,2.98E+12
0.9342562973,,7188949545
0.974164694,,2.23E+11
0,,0
0.9956222543,,3949041091
0.9743277143,,0
0.0000004468557532,,1.53E+11
0.9785953458,,14385439591
0.9969200715,,2.37E+12
0.2735094755,,13312079959
0.7255936796,,89308334025
0.05926838656,,7.15E+11
0.8446412726,,0
0.9982365174,,72230757376
0.02641150583,,4.47E+12
0.9962905817,,0
0.9964655002,,0
0.1613897957,,0
0.9999999513,,2.47E+12
0.9981347542,,1.27E+11
0.4646278731,,5.82E+11
0,,65670018484
0.8678662372,,51788302903
0.9989589644,,1.54E+12
0.9999917675,,1.24E+13
0.3927233606,,9989003025
0.5955151033,,15533363007
0.999999542,,1.33E+12
0.9680584347,,4.43E+12
0.3516551765,,1.06E+12
0.592892814,,2.30E+12
0.02336744395,,7.17E+11
0.9742336539,,3.81E+11
0.9280095416,,6.27E+12
0.7681263236,,1.67E+11
0.5118325309,,8.51E+11
0.9134176481,,6.03E+12
0.9336674075,,3.48E+12
0.8252685315,,73457738577
0.0465050727,,0
0.2877678439,,0
0.7953941297,,2.53E+12
0.997777573,,33586037791
0.169513901,,1.25E+12
0.9974529032,,6.97E+11
0.9911928616,,5.70E+12
0.9962898144,,5.64E+12
0.5105600569,,1.62E+11
0.9018388001,,87778292292
0.4646278731,,3.37E+12
0.99557384,,3.21E+12
0.2060460218,,1.94E+12
0.9999869517,,3.58E+12
0.1935300394,,5.67E+11
0.6555482611,,3.65E+12
0.969543696,,2.41E+11
0.4348884317,,0
0.9232453674,,85774889765
0.9810729896,,2.32E+12
0.7425940839,,12794656.5
0.04032815268,,1.98E+12
0.9961108975,,3.57E+11
0.9342788688,,2.24E+12
0.001137155724,,1.15E+12
0.7106810239,,8.26E+11
0.4034530529,,1.49E+11
0.9926289637,,0
0.6867583577,,0
0.9901868373,,77579708610
0.3490760984,,5.91E+12
0.2181388512,,1.46E+12
0.9989116161,,3.55E+11
0.9999943825,,3.60E+12
0.8916398539,,25983959269
0.9974107446,,3.20E+11
0.3908578103,,1.03E+11
0.9942960251,,1.33E+11
0.07017994101,,9.02E+11
0.1256341976,,1.07E+12
0.9395339818,,70064881829
0.00000001513488771,,7.30E+12
0.9937011759,,26176009.5
0.005814135678,,1.72E+11
0.8564408918,,6.59E+11
0.9994650972,,69229215473
0.9913522139,,73492222149
0.6938399911,,3.49E+11
0.9986884162,,1.69E+12
0.8731373978,,2.36E+12
0.8068925874,,2.25E+12
0.71064012,,2.58E+13
0.9354576462,,88762482928
0.9077646819,,0
0.9622341955,,32952253956
0.9930914963,,4.01E+11
0.9882594675,,1.68E+13
0.9990836165,,26897297960
0.9971054901,,2.55E+11
0.9981806194,,29007461005
0.9739927831,,1.47E+11
0.9924388972,,1.62E+11
0.6542326102,,6.97E+11
0.9823694195,,6.42E+11
0.5955151033,,0
0.9930837839,,3.55E+11
0.9552603078,,76392515041
0.9905354095,,4.47E+11
0.9974049126,,3.53E+13
0.9799915185,,2.28E+11
0.9905956603,,88616855571
0.9921851466,,3.37E+11
0.9730766087,,5842977496
0.9999976635,,0
0.9551179979,,515308248
0.9963064359,,62959809392
0.9943227227,,1.96E+11
0.9980477098,,37045613908
0.97470414,,31383069614
0.005956864264,,50929904361
0.9998367003,,4.46E+11
0.9826019234,,2.04E+11
0.3309154389,,4.24E+12
0.9991358187,,9.88E+11
0.9975833699,,1.24E+11
0.9051354292,,1.30E+11
0.5300791569,,0
0.77265166,,7.95E+11
0.9926576501,,7463404881
0.3916704162,,2.76E+11
0.9756697539,,2.98E+12
0.7694307882,,2.48E+11
0.9996598945,,0
0.7893280721,,3.50E+12
0.6262640957,,8.56E+11
0.2560650909,,44019577300
0.882938826,,38630642926
0.9238667439,,0
0.3927233606,,4.61E+11
0.3949897711,,5.71E+11
0.9960923324,,3.37E+12
0.6609114424,,0
0.4908832916,,1.69E+11
0.9960637963,,6.05E+11
0.8592591528,,2.23E+11
0.8178597448,,66295539342
0.7540697652,,10335808524
0.8899276524,,74877348296
0.9595427578,,6.05E+12
0.913221057,,3.13E+11
0.3511261883,,1.21E+12
0.9479265853,,3.41E+12
0.04014534149,,2.74E+11
0.9960360004,,29700298561
0.8888893634,,6.52E+11
0.8591668331,,1.23E+13
0.9944145483,,8.76E+11
0.0006645516809,,97428640455
0.004139020574,,1.29E+13
0.8482385356,,1.21E+12
0.9918374582,,3634907855
0.9988052126,,1.18E+11
0.7449808725,,57806337021
0.04431002946,,4.74E+12
0.9892137594,,1.15E+12
0.71064012,,5.84E+11
0.001736951144,,3.02E+12
0.2311541912,,1.15E+11
0.01638917412,,1.06E+12
0.8574111205,,8.04E+11
0.9002663268,,9.67E+12
0.9974992009,,0
0.7648805964,,2.11E+12
0.09516206409,,6747965316
0.9878134272,,37415283270
0.9982935375,,1.09E+12
0.06041869837,,0
0.5395892077,,1110916
0.8900100939,,1.66E+12
0.7808663191,,6.84E+12
0.000002796359399,,3.02E+11
0.05167096753,,4.40E+12
0.0006981195835,,0
0.9335403001,,5.47E+11
0.06175227506,,0
0.01380695052,,39987006730
0.9915521768,,2.25E+13
0.9216139101,,6.75E+12
0.999989529,,5.46E+11
0.0006424818422,,0
0.9817388727,,17836328531
0,,61763506211
0.2920382669,,2.15E+12
0.09697557274,,70064881829
0.9979336689,,4.85E+12
0.9992399277,,24589929798
0.9996249015,,1.15E+11
0.8170007403,,0
0.9972109311,,3.31E+11
0.8564771351,,4.42E+12
0.02894882841,,1.04E+12
0.9999967369,,3.36E+12
0.04786001694,,5.31E+12
0.05254981815,,26123363295
0.07985109957,,6.90E+12
0.2066199402,,2866249
0.8189772111,,1.03E+12
0.99999622,,5.04E+12
0.8879638181,,4.39E+12
0.1024438779,,3.36E+12
0.5578590482,,4.56E+11
0.9948435959,,15609378906
0.00000001336303628,,1.81E+12
0.9952501452,,17899698409
0.3507924472,,7.46E+12
0.993635556,,0
0.1218267695,,2.13E+12
0.2225685064,,2.74E+11
0.996641034,,3.84E+11
0.3876690434,,34273096156
0.9386282785,,29527932955
0.9988812936,,76282434528
0.534430175,,9.45E+11
0,,0
0.2796570206,,1.86E+12
0.8839709805,,1.38E+13
0.2590587662,,2.01E+12
0.990068091,,9.79E+12
0.997777573,,1.17E+11
0.6254640298,,0
0.07489847316,,7829276588
0.9985024458,,7.48E+11
0.6683301535,,2.27E+12
0.009593350145,,0
0.9987591293,,1.08E+13
0.4528849269,,1.86E+12
0.7694307882,,0
0.9716301759,,8.08E+12
0.9324432159,,82139728661
0.4082139977,,0
0.1082050951,,1.31E+12
0.2305984294,,1.54E+11
0.01131360311,,7.22E+12
0.9999943262,,0
0.6683301535,,0
0.4612492118,,13242321
0.607885702,,8.80E+11
0.7564944879,,3.63E+12
0.9999997719,,6.33E+12
0.3205036427,,3.65E+12
0.7569162512,,0
0.647548023,,3.13E+11
0.9034473106,,0
0.4887031082,,2.27E+12
0.4915653317,,6.50E+11
0.1639889422,,61880542564
0.4822695293,,8.75E+11
0.9999992383,,2.44E+12
0.458872269,,0
0.6459827846,,4.80E+12
0.3786665576,,9.96E+11
0.7608399744,,1.65E+12
0.911249383,,4.09E+12
0.6938399911,,1.04E+12
0.5937005085,,5.31E+12
0.2238132237,,0
0.5937916811,,8.45E+12
0.9002663268,,0
0.3561540695,,1.79E+12
0.6156164847,,0
0.735064589,,6.41E+12
0.8921436125,,1.91E+11
0.02498519628,,1.76E+11
0.846350623,,4.37E+11
0.01272017969,,0
0.934078255,,8.95E+11
0.9921789302,,1.84E+12
0.368671862,,6.93E+11
0.9754297233,,1.15E+12
0.7808663191,,0
0.4413540641,,2.01E+13
0.94157684,,2.73E+12
0.8631549203,,5.10E+11
0.7633399728,,6.84E+11
0.7662005592,,1.08E+13
0.8678342204,,3.57E+11
